url,address,postCode,latitude,longitude,NumBeds,NumBaths,price,buildingStyle,buildingType,buildingDevelopment,buildingExteriorFinish,buildingFirePlace,buildingHeatingType,buildingHeatingFuel,buildingCoolingType,propertyOwnershipType,propertyType,parkingType,numParking
https://www.royallepage.ca/en/property/ontario/toronto/3311-45-charles-st-e/16183264/mlsc5362816/,"#3311 -45 CHARLES ST E, Toronto, Ontario, M4Y 1S2",M4Y 1S2,0,0,1+1,2,698000,Apartment,,,"Brick, Concrete",,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,
https://www.royallepage.ca/en/property/ontario/toronto/18-rockvale-ave/16183620/mlsc5362715/,"18 ROCKVALE AVE, Toronto, Ontario, M6E 3A9",M6E 3A9,0,0,3,1,698000,Detached,,,Brick,,Forced air,Natural gas,,Freehold,Single Family,,
https://www.royallepage.ca/en/property/ontario/toronto/419-1001-bay-st/16177886/mlsc5361952/,"#419 -1001 BAY ST, Toronto, Ontario, M5S 3A6",M5S 3A6,0,0,1,1,693000,Apartment,,,Concrete,,Baseboard heaters,Electric,,Condominium/Strata,Single Family,,
https://www.royallepage.ca/en/property/ontario/toronto/5107-14-york-st/16178143/mlsc5362027/,"#5107 -14 YORK ST, Toronto, Ontario, M5J 0B1",M5J 0B1,0,0,1,1,675000,Apartment,,,Aluminum siding,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,
https://www.royallepage.ca/en/property/ontario/toronto/417-33-helendale-ave/16182949/mlsc5363285/,"#417 -33 HELENDALE AVE, Toronto, Ontario, M4R 1C5",M4R 1C5,0,0,2,1,672000,,,,Concrete,,Forced air,,Central air conditioning,Condominium/Strata,Single Family,,
https://www.royallepage.ca/en/property/ontario/toronto/1104-235-sherway-gardens-rd/16183139/mlsw5362923/,"#1104 -235 SHERWAY GARDENS RD, Toronto, Ontario, M9C 0A2",M9C 0A2,0,0,2+1,2,669000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/409-50-camden-st/16177895/mlsc5362076/,"#409 -50 CAMDEN ST, Toronto, Ontario, M5V 3N1",M5V 3N1,0,0,1,1,659900,Apartment,,,"Brick, Concrete",,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/1001-116-george-street/16191224/mls40163310/,"1001-116 GEORGE Street, Toronto, ON, M5A 3S2",M5A 3S2,0,0,1,1,659000,,,,,,,,,,,,
https://www.royallepage.ca/en/property/ontario/toronto/207-280-donlands-ave/16183599/mlse5362524/,"#207 -280 DONLANDS AVE, Toronto, Ontario, M4J 3R4",M4J 3R4,0,0,2+1,2,659000,Apartment,,,Concrete,,,,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/607-1205-queen-st-w/16178134/mlsc5362101/,"#607 -1205 QUEEN ST W, Toronto, Ontario, M6K 0B9",M6K 0B9,0,0,2,2,659000,Apartment,,,,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,
https://www.royallepage.ca/en/property/ontario/toronto/th-04-50-orchid-place-dr/16183728/mlse5363305/,"#TH-04 -50 ORCHID PLACE DR, Toronto, Ontario, M1B 0C4",M1B 0C4,0,0,1,1,659000,Apartment,,,Brick,,,,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/2109-181-dundas-st-e/16186511/mlsc5364503/,"2109-181 Dundas St E, Toronto, ON, M5A 0N5",M5A 0N5,0,0,1+1,1,650000,Apartment,,,,,,,,,,None,
https://www.royallepage.ca/en/property/ontario/toronto/713-200-sackville-st/16183443/mlsc5363239/,"#713 -200 SACKVILLE ST, Toronto, Ontario, M5A 0B9",M5A 0B9,0,0,1,1,649900,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",
https://www.royallepage.ca/en/property/ontario/toronto/1006-3-marine-parade-dr/16183198/mlsw5362688/,"#1006 -3 MARINE PARADE DR, Toronto, Ontario, M8V 3Z5",M8V 3Z5,0,0,2+2,2,644000,Apartment,,,Concrete,,Heat Pump,Electric,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/1707-125-blue-jays-way/16183609/mlsc5362838/,"#1707 -125 BLUE JAYS WAY, Toronto, Ontario, M5V 0N5",M5V 0N5,0,0,1,1,639900,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",
https://www.royallepage.ca/en/property/ontario/toronto/2307-60-byng-ave/16183282/mlsc5362956/,"#2307 -60 BYNG AVE, Toronto, Ontario, M2N 7K3",M2N 7K3,0,0,1+1,1,639000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/322-460-adelaide-st-e/16183265/mlsc5362823/,"#322 -460 ADELAIDE ST E, Toronto, Ontario, M5A 1N6",M5A 1N6,0,0,1,1,635000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/2309-70-temperance-st/16182874/mlsc5363437/,"#2309 -70 TEMPERANCE ST, Toronto, Ontario, M5H 4E8",M5H 4E8,0,0,1+1,1,629999,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,,
https://www.royallepage.ca/en/property/ontario/toronto/615-31-bales-ave/16183450/mlsc5363108/,"#615 -31 BALES AVE, Toronto, Ontario, M2N 7L6",M2N 7L6,0,0,1+1,1,629000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/3005-190-borough-dr/16183216/mlse5362998/,"#3005 -190 BOROUGH DR, Toronto, Ontario, M1P 0B6",M1P 0B6,0,0,2,2,625900,Apartment,,,Concrete,,Forced air,,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/303-21-clairtrell-rd/16179131/mlsc5362394/,"#303 -21 CLAIRTRELL RD, Toronto, Ontario, M2N 5J7",M2N 5J7,0,0,1,1,619800,Apartment,,,Concrete,Yes,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/214-20-southport-st/16179625/mlsw5362433/,"#214 -20 SOUTHPORT ST, Toronto, Ontario, M6S 4Y8",M6S 4Y8,0,0,1+1,2,619000,Apartment,,,Brick,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/503-55-huntingdale-blvd/16182811/mlse5363371/,"#503 -55 HUNTINGDALE BLVD, Toronto, Ontario, M1W 2N9",M1W 2N9,0,0,1+1,2,610000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/2411-955-bay-st/16178142/mlsc5361971/,"#2411 -955 BAY ST, Toronto, Ontario, M5S 0C6",M5S 0C6,0,0,,,609900,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Visitor parking,
https://www.royallepage.ca/en/property/ontario/toronto/1004-298-jarvis-st/16183439/mlsc5362868/,"#1004 -298 JARVIS ST, Toronto, Ontario, M5B 2M4",M5B 2M4,0,0,1+1,1,599900,Apartment,,,"Brick, Concrete",,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/320-5-marine-parade-dr/16183638/mlsw5362618/,"#320 -5 MARINE PARADE DR, Toronto, Ontario, M8V 4B4",M8V 4B4,0,0,1+1,2,599900,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/201-7-bishop-ave/16179128/mlsc5362334/,"#201 -7 BISHOP AVE, Toronto, Ontario, M2M 4J4",M2M 4J4,0,0,2,2,599000,Apartment,,,Concrete,,,,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/705-501-adelaide-st-w/16179132/mlsc5362405/,"#705 -501 ADELAIDE ST W, Toronto, Ontario, M5V 1T4",M5V 1T4,0,0,1,1,599000,Apartment,,,Brick,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,
https://www.royallepage.ca/en/property/ontario/toronto/817-100-harrison-garden-blvd/16182857/mlsc5363302/,"#817 -100 HARRISON GARDEN BLVD, Toronto, Ontario, M2N 0C2",M2N 0C2,0,0,1+1,1,599000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",2
https://www.royallepage.ca/en/property/ontario/toronto/1011-10-willison-sq/16177913/mlsc5362187/,"#1011 -10 WILLISON SQ, Toronto, Ontario, M5T 2E5",M5T 2E5,0,0,1+1,1,599000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,
https://www.royallepage.ca/en/property/ontario/toronto/311-160-flemington-rd/16179013/mlsw5362297/,"#311 -160 FLEMINGTON RD, Toronto, Ontario, M6A 0A9",M6A 0A9,0,0,2,2,599000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/807-1-hycrest-ave/16177880/mlsc5361911/,"#807 -1 HYCREST AVE, Toronto, Ontario, M2N 6V8",M2N 6V8,0,0,2+1,2,599000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/428-10-mendelssohn-st-e/16178017/mlse5361978/,"#428 -10 MENDELSSOHN ST E, Toronto, Ontario, M1L 0G7",M1L 0G7,0,0,2+1,2,599000,Apartment,,,"Brick, Stone",,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",128
https://www.royallepage.ca/en/property/ontario/toronto/2416-51-east-liberty-st/16182932/mlsc5363146/,"#2416 -51 EAST LIBERTY ST, Toronto, Ontario, M6K 3P8",M6K 3P8,0,0,1+1,1,599000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/23-2112-queen-st-s/16183602/mlse5362598/,"#23 -2112 QUEEN ST S, Toronto, Ontario, M4E 1E2",M4E 1E2,0,0,1,1,599000,Apartment,,,"Brick, Concrete",,Forced air,Electric,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",2
https://www.royallepage.ca/en/property/ontario/toronto/202-212-st-george-st/16182864/mlsc5363350/,"#202 -212 ST GEORGE ST, Toronto, Ontario, M5R 2N5",M5R 2N5,0,0,1,1,598900,Apartment,,,Brick,,Heat Pump,Electric,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/311-503-beecroft-rd/16182926/mlsc5363101/,"#311 -503 BEECROFT RD, Toronto, Ontario, M2N 0A2",M2N 0A2,0,0,1+1,1,569900,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/603-40-richview-rd/16177783/mlsw5362178/,"#603 -40 RICHVIEW RD, Toronto, Ontario, M9A 5C1",M9A 5C1,0,0,2,2,569000,Apartment,,,Brick,,Heat Pump,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/914-20-joe-shuster-way/16183547/mlsw5362978/,"#914 -20 JOE SHUSTER WAY, Toronto, Ontario, M6K 0A3",M6K 0A3,0,0,1,1,569000,Apartment,,,Brick,,Heat Pump,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/1402-350-seneca-hill-dr/16178136/mlsc5362131/,"#1402 -350 SENECA HILL DR, Toronto, Ontario, M2J 4S7",M2J 4S7,0,0,2,1,565000,Apartment,,,Brick,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/2503-25-town-centre-crt/16178122/mlse5362158/,"#2503 -25 TOWN CENTRE CRT, Toronto, Ontario, M1P 0B4",M1P 0B4,0,0,1+1,1,559000,Apartment,,,Concrete,,Heat Pump,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/1005-1900-sheppard-ave/16179050/mlsc5362475/,"#1005 -1900 SHEPPARD  AVE, Toronto, Ontario, M2J 4T4",M2J 4T4,0,0,2+1,2,550000,Apartment,,,Brick,,,,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/1309-10-northtown-way/16177911/mlsc5362160/,"#1309 -10 NORTHTOWN WAY, Toronto, Ontario, M2N 7L4",M2N 7L4,0,0,1+1,1,550000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/2205-35-mariner-terr/16177888/mlsc5361977/,"#2205 -35 MARINER TERR, Toronto, Ontario, M5V 3V9",M5V 3V9,0,0,1,1,549999,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",
https://www.royallepage.ca/en/property/ontario/toronto/608-6-sonic-way/16182946/mlsc5363240/,"#608 -6 SONIC WAY, Toronto, Ontario, M3C 0P1",M3C 0P1,0,0,2,2,549900,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/307-61-markbrook-lane/16177775/mlsw5362068/,"#307 -61 MARKBROOK LANE, Toronto, Ontario, M9V 5E7",M9V 5E7,0,0,2,2,549900,Apartment,,,Brick,,Forced air,Electric,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/4603-21-iceboat-terr/16177904/mlsc5362112/,"#4603 -21 ICEBOAT TERR, Toronto, Ontario, M5V 4A9",M5V 4A9,0,0,1+1,1,549000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,
https://www.royallepage.ca/en/property/ontario/toronto/416-4727-sheppard-ave/16177832/mlse5362134/,"#416 -4727 SHEPPARD AVE, Toronto, Ontario, M1S 5B3",M1S 5B3,0,0,2+1,2,549000,Apartment,,,Brick,,Forced air,Electric,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/1007-20-olive-ave/16178126/mlsc5362179/,"#1007 -20 OLIVE AVE, Toronto, Ontario, M2N 7G5",M2N 7G5,0,0,1,1,549000,Apartment,,,Brick,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/2301-25-telegram-mews/16179115/mlsc5362243/,"#2301 -25 TELEGRAM  MEWS, Toronto, Ontario, M5V 3Z1",M5V 3Z1,0,0,1,1,549000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,,
https://www.royallepage.ca/en/property/ontario/toronto/703-18-lee-centre-dr/16182816/mlse5363538/,"#703 -18 LEE CENTRE DR, Toronto, Ontario, M1H 3H5",M1H 3H5,0,0,2,2,539900,Apartment,,,Brick,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/610-28-avondale-ave/16179734/mlsc5362473/,"#610 -28 AVONDALE AVE, Toronto, Ontario, M2N 2T9",M2N 2T9,0,0,1+1,1,538000,Apartment,,,Concrete,,Forced air,Natural gas,,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/208-22-olive-ave/16182930/mlsc5363129/,"#208 -22 OLIVE AVE, Toronto, Ontario, M2N 7G6",M2N 7G6,0,0,1,1,534900,Apartment,,,Brick,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",2
https://www.royallepage.ca/en/property/ontario/toronto/gv10-6-eva-rd/16183546/mlsw5362502/,"#GV10 -6 EVA RD, Toronto, Ontario, M9C 4Z5",M9C 4Z5,0,0,1,1,519900,Apartment,,,"Concrete, Stone",,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/409-21-lawren-harris-sq/16179118/mlsc5362262/,"#409 -21 LAWREN HARRIS SQ, Toronto, Ontario, M5A 1H7",M5A 1H7,0,0,1,1,519000,Apartment,,,Concrete,,Heat Pump,Natural gas,,Condominium/Strata,Single Family,Underground,
https://www.royallepage.ca/en/property/ontario/toronto/507-50-bruyeres-mews/16179121/mlsc5362287/,"#507 -50 BRUYERES MEWS, Toronto, Ontario, M5V 0G7",M5V 0G7,0,0,1+1,1,519000,Apartment,,,"Brick, Concrete",,,,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",
https://www.royallepage.ca/en/property/ontario/toronto/509-311-richmond-st-e/16179674/mlsc5362465/,"#509 -311 RICHMOND ST E, Toronto, Ontario, M5A 4S8",M5A 4S8,0,0,1,1,519000,Apartment,,,Brick,,Heat Pump,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",
https://www.royallepage.ca/en/property/ontario/toronto/3704-159-dundas-st-e/16179678/mlsc5362269/,"#3704 -159 DUNDAS ST E, Toronto, Ontario, M5B 1E4",M5B 1E4,0,0,1,1,518800,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",
https://www.royallepage.ca/en/property/ontario/toronto/2617-181-village-green-sq/16183292/mlse5362642/,"#2617 -181 VILLAGE GREEN SQ, Toronto, Ontario, M1S 0L3",M1S 0L3,0,0,1+1,1,518800,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/408-928-millwood-rd/16183335/mlsc5362589/,"#408 -928 MILLWOOD RD, Toronto, Ontario, M4G 1X3",M4G 1X3,0,0,1,1,499900,Apartment,,,Brick,,Forced air,Electric,,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/2006-105-the-queensway/16182760/mlsw5363109/,"#2006 -105 THE QUEENSWAY, Toronto, Ontario, M6S 5B5",M6S 5B5,0,0,1,1,499900,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/2701-38-lee-centre-dr/16177824/mlse5362090/,"#2701 -38 LEE CENTRE DR, Toronto, Ontario, M1H 3J7",M1H 3J7,0,0,1+1,1,499000,Apartment,,,"Brick, Concrete",,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/605-15-beverley-st/16183420/mlsc5363386/,"#605 -15 BEVERLEY ST, Toronto, Ontario, M5T 1X8",M5T 1X8,0,0,,,499000,Apartment,,,Brick,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,
https://www.royallepage.ca/en/property/ontario/toronto/1102-39-sherbourne-st/16183279/mlsc5362933/,"#1102 -39 SHERBOURNE ST, Toronto, Ontario, M5A 0L8",M5A 0L8,0,0,1,1,499000,Apartment,,,Concrete,Yes,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/613-20-gladstone-ave/16179129/mlsc5362361/,"#613 -20 GLADSTONE AVE, Toronto, Ontario, M6J 3K6",M6J 3K6,0,0,1,1,499000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/110-3560-st-clair-ave-e/16178123/mlse5362233/,"#110 -3560 ST CLAIR AVE E, Toronto, Ontario, M1K 2A7",M1K 2A7,0,0,1+1,1,499000,Apartment,,,Brick,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/1709-233-beecroft-rd/16177881/mlsc5361915/,"#1709 -233 BEECROFT RD, Toronto, Ontario, M2N 6Z9",M2N 6Z9,0,0,1,1,488000,Apartment,,,Concrete,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/1704-3077-weston-road/16193299/mls40163786/,"1704-3077 WESTON Road, Toronto, ON, M9M 3A1",M9M 3A1,0,0,2,2,485000,,,,,,,,,,,,
https://www.royallepage.ca/en/property/ontario/toronto/1506-2152-lawrence-ave-e/16183598/mlse5362520/,"#1506 -2152 LAWRENCE  AVE E, Toronto, Ontario, M1R 3A8",M1R 3A8,0,0,1+1,1,485000,Apartment,,,Brick,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/901-311-richmond-st-e/16194336/mlsc5363984/,"#901 -311 RICHMOND ST E, Toronto, ON, M5A 4S8",M5A 4S8,0,0,1,1,479000,Apartment,,,Brick,,Heat Pump,Electricity,,,,", Underground",
https://www.royallepage.ca/en/property/ontario/toronto/1032-251-jarvis-st/16183573/mlsc5363070/,"#1032 -251 JARVIS ST, Toronto, Ontario, M5B 0C3",M5B 0C3,0,0,,,472000,Apartment,,,"Concrete, Stone",,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,,
https://www.royallepage.ca/en/property/ontario/toronto/310-3520-danforth-ave/16177837/mlse5362232/,"#310 -3520 DANFORTH AVE, Toronto, Ontario, M1L 1E5",M1L 1E5,0,0,1+1,1,465000,Apartment,,,Brick,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,Underground,
https://www.royallepage.ca/en/property/ontario/toronto/707-15-sewells-rd/16177934/mlse5361759/,"#707 -15 SEWELLS RD, Toronto, Ontario, M1B 3V7",M1B 3V7,0,0,2,1,419800,Apartment,,,Brick,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/1803-2550-pharmacy-ave/16183597/mlse5362509/,"#1803 -2550 PHARMACY AVE, Toronto, Ontario, M1W 1H9",M1W 1H9,0,0,2,1,405000,Apartment,,,Brick,Yes,Radiant heat,Electric,Window air conditioner,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/108-78-warren-rd/16186788/mlsc5364825/,"108-78 Warren Rd, Toronto, ON, M4V 2R6",M4V 2R6,0,0,,,354999,Apartment,,,,,,,,,,None,
https://www.royallepage.ca/en/property/ontario/toronto/1508-340-dixon-rd/16183188/mlsw5362622/,"#1508 -340 DIXON RD, Toronto, Ontario, M9R 1T1",M9R 1T1,0,0,2,1,349900,Apartment,,,Brick,,Baseboard heaters,Natural gas,,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/158-4750-yonge-st/16183283/mlsc5362958/,"#158 -4750 YONGE ST, Toronto, Ontario, M2N 0J6",M2N 0J6,0,0,,,299000,Retail,,,,,,,Fully air conditioned,,Retail,,
https://www.royallepage.ca/en/property/ontario/toronto/2315-bloor-st-w/16183128/mlsw5362817/,"2315 BLOOR ST W, Toronto, Ontario, M6S 1R5",M6S 1R5,0,0,,,165000,Business,,,,,,,Fully air conditioned,,Business,,
https://www.royallepage.ca/en/property/ontario/toronto/2375-queen-st-e/16182653/mlse5363423/,"2375 QUEEN ST E, Toronto, Ontario, M4E 1H2",M4E 1H2,0,0,,,79000,Retail,,,,,,,Partially air conditioned,,Retail,,
https://www.royallepage.ca/en/property/ontario/toronto/7-roncesvalles-ave/16183185/mlsw5362616/,"7 RONCESVALLES AVE, Toronto, Ontario, M6R 2K2",M6R 2K2,0,0,,,20000,,,,,,,,,,Business,,
https://www.royallepage.ca/en/property/ontario/toronto/538-college-st/16182882/mlsc5363524/,"538 COLLEGE ST, Toronto, Ontario, M6G 1A6",M6G 1A6,0,0,,,5000,Retail,,,,,,,Fully air conditioned,,Retail,,
https://www.royallepage.ca/en/property/ontario/toronto/20a-1-st-thomas-st/16194260/mlsc5363724/,,,,,2,3,9488000,Apartment,,,"Concrete, Stone",,Heat Pump,Natural gas,,,,", Underground",2
https://www.royallepage.ca/en/property/ontario/toronto/1557-65-bayview-ave/16171749/mlsc5360584/,"1557-65 BAYVIEW AVE, Toronto, Ontario, M4G 3B5",M4G 3B5,0,0,,,6880000,Retail,,,,,,,Fully air conditioned,,Retail,,6
https://www.royallepage.ca/en/property/ontario/toronto/84-aldershot-cres/16174935/mlsc5361493/,"84 ALDERSHOT CRES, Toronto, Ontario, M2P 1M1",M2P 1M1,0,0,5+2,8,4999000,Detached,,,Stone,Yes,Forced air,Natural gas,Central air conditioning,Freehold,Single Family,Attached garage,6
https://www.royallepage.ca/en/property/ontario/toronto/1272-castlefield-ave/16175537/mlsw5361240/,"1272 CASTLEFIELD AVE, Toronto, Ontario, M6B 1G3",M6B 1G3,0,0,,,4900000,Industrial,,,,,,,Fully air conditioned,,Industrial,,10
https://www.royallepage.ca/en/property/ontario/toronto/ph10-455-wellington-st-w/16175449/mlsc5361195/,"#PH10 -455 WELLINGTON ST W, Toronto, Ontario",Ontario,0,0,3+1,4,4295000,Apartment,,,Concrete,,,,Central air conditioning,Condominium/Strata,Single Family,Underground,1
https://www.royallepage.ca/en/property/ontario/toronto/ph8-993-queen-st-w/16175672/mlsc5360798/,"#PH8 -993 QUEEN ST W, Toronto, Ontario, M6J 1H2",M6J 1H2,0,0,2+1,2,3900000,Apartment,,,Brick,,Forced air,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",1
https://www.royallepage.ca/en/property/ontario/toronto/134-balmoral-ave/16175419/mlsc5360818/,,,,,5,5,3795000,Detached,,,Brick,Yes,Forced air,Natural gas,Central air conditioning,Freehold,Single Family,Detached garage,1
https://www.royallepage.ca/en/property/ontario/toronto/73-bonnyview-dr/16174786/mlsw5361854/,"73 BONNYVIEW DR, Toronto, Ontario, M8Y 3G7",M8Y 3G7,0,0,4+2,5,3689000,Detached,,,Brick,Yes,Forced air,Natural gas,Central air conditioning,Freehold,Single Family,Garage,4
https://www.royallepage.ca/en/property/ontario/toronto/604-55-prince-arthur-ave/16174949/mlsc5361670/,"#604 -55 PRINCE ARTHUR AVE, Toronto, Ontario, M5R 1B3",M5R 1B3,0,0,3,4,3495000,Apartment,,,Brick,,Heat Pump,Natural gas,Central air conditioning,Condominium/Strata,Single Family,"Underground, Visitor parking",2
https://www.royallepage.ca/en/property/ontario/toronto/171-willow-ave/16171593/mlse5360577/,"171 WILLOW AVE, Toronto, Ontario, M4E 3K4",M4E 3K4,0,0,4,5,2999900,Detached,,,"Brick, Wood",Yes,Forced air,Natural gas,Central air conditioning,Freehold,Single Family,Detached garage,2
